Source,OOI_Asset_Class,SENSOR_MODEL,SENSOR_SERIAL_NUMBER,PREDEPLOYMENT_CALIB_DATE,OOI_File,SF_cdom,CF_cdom,CC_dark_counts_cdom,CC_scale_factor_cdom,CC_scale_factor_cdom_adjusted,CC_dark_counts_chlorophyll_a,CC_scale_factor_chlorophyll_a,CC_dark_counts_volume_scatter,CC_scale_factor_volume_scatter
CGINS,FLORTD,BBFL2W,1154,2024-12-23,CGINS-FLORTD-01154__20241223.csv,1.0,1.0,37.0,0.08958,0.08958,42.0,0.01257,41.3,1.866e-06
CGINS,FLORTD,BBFL2W,1155,2013-12-30,CGINS-FLORTD-01155__20131230.csv,5.62,0.2971274977067264,46.0,0.0903,0.15078804530119577,50.0,0.0073,50.0,1.84e-06
CGINS,FLORTD,BBFL2W,1155,2015-12-04,CGINS-FLORTD-01155__20151204.csv,5.62,0.28639231863102005,50.0,0.0877,0.1411553276529454,52.0,0.0071,50.0,1.913e-06
CGINS,FLORTD,BBFL2W,1155,2016-11-30,CGINS-FLORTD-01155__20161130.csv,5.62,0.28639231863102005,47.0,0.0777,0.12506007934588206,49.0,0.0071,50.0,1.972e-06
CGINS,FLORTD,BBFL2W,1155,2018-01-10,CGINS-FLORTD-01155__20180110.csv,5.62,0.28639231863102005,47.0,0.0744,0.11974864740455116,50.0,0.0071,50.0,1.855e-06
CGINS,FLORTD,BBFL2W,1155,2018-12-06,CGINS-FLORTD-01155__20181206.csv,5.62,0.28639231863102005,50.0,0.0761,0.12248483961675191,53.0,0.0089,50.0,2.214e-06
CGINS,FLORTD,BBFL2W,1155,2020-01-08,CGINS-FLORTD-01155__20200108.csv,5.62,0.4457537913526475,48.0,0.0729,0.182624436809597,50.0,0.0065,50.0,2.411e-06
CGINS,FLORTD,BBFL2W,1155,2021-06-10,CGINS-FLORTD-01155__20210610.csv,5.62,0.7582129413718173,48.0,0.0901,0.38393022141891614,51.0,0.0074,48.0,2.038e-06
CGINS,FLORTD,BBFL2W,1155,2022-05-17,CGINS-FLORTD-01155__20220517.csv,5.62,0.7582129413718173,49.0,0.08212,0.3499261907094494,51.0,0.007564,50.0,1.967e-06
CGINS,FLORTD,BBFL2W,1155,2023-07-24,CGINS-FLORTD-01155__20230724.csv,1.0,1.0,45.0,0.09588,0.09588,52.0,0.00726,49.225,1.857e-06
CGINS,FLORTD,BBFL2W,1155,2024-06-06,CGINS-FLORTD-01155__20240606.csv,1.0,1.0,40.0,0.09134,0.09134,45.0,0.007238,47.0,1.848e-06
CGINS,FLORTD,BBFL2W,1197,2014-06-25,CGINS-FLORTD-01197__20140625.csv,5.62,0.22169493911230448,45.0,0.0904,0.11263167042612805,48.0,0.0121,50.0,1.835e-06
CGINS,FLORTD,BBFL2W,1197,2015-12-04,CGINS-FLORTD-01197__20151204.csv,5.62,0.28639231863102005,50.0,0.0823,0.13246389356713117,56.0,0.0121,49.0,1.915e-06
CGINS,FLORTD,BBFL2W,1197,2016-11-30,CGINS-FLORTD-01197__20161130.csv,5.62,0.28639231863102005,46.0,0.0732,0.11781721760770356,52.0,0.0118,50.0,1.937e-06
CGINS,FLORTD,BBFL2W,1197,2018-01-16,CGINS-FLORTD-01197__20180116.csv,5.62,0.28639231863102005,47.0,0.0678,0.10912578352188936,53.0,0.0122,51.0,2.16e-06
CGINS,FLORTD,BBFL2W,1197,2018-12-06,CGINS-FLORTD-01197__20181206.csv,5.62,0.28639231863102005,50.0,0.0652,0.10494101896205288,57.0,0.0114,50.0,2.072e-06
CGINS,FLORTD,BBFL2W,1197,2020-01-08,CGINS-FLORTD-01197__20200108.csv,5.62,0.4457537913526475,55.0,0.0603,0.1510597193363333,56.0,0.0105,55.0,2.347e-06
CGINS,FLORTD,BBFL2W,1197,2021-06-11,CGINS-FLORTD-01197__20210611.csv,5.62,0.7582129413718173,48.0,0.0903,0.38478245276501805,49.0,0.0121,47.0,2.041e-06
CGINS,FLORTD,BBFL2W,1197,2022-05-27,CGINS-FLORTD-01197__20220527.csv,5.62,0.7582129413718173,47.0,0.08623,0.36743954487184394,49.0,0.01191,41.0,1.804e-06
CGINS,FLORTD,BBFL2W,1197,2023-07-27,CGINS-FLORTD-01197__20230727.csv,1.0,1.0,48.0,0.09081,0.09081,48.0,0.0121,45.675,1.876e-06
CGINS,FLORTD,BBFL2W,1197,2024-05-28,CGINS-FLORTD-01197__20240528.csv,1.0,1.0,42.0,0.09018,0.09018,47.0,0.01208,38.0,1.814e-06
CGINS,FLORTD,BBFL2W,1212,2014-08-19,CGINS-FLORTD-01212__20140819.csv,5.62,0.22169493911230448,42.0,0.0903,0.11250707787034694,51.0,0.0122,43.0,1.883e-06
CGINS,FLORTD,BBFL2W,1212,2016-05-18,CGINS-FLORTD-01212__20160518.csv,5.62,0.28639231863102005,46.0,0.0873,0.14051151772066284,53.0,0.0116,42.0,2.057e-06
CGINS,FLORTD,BBFL2W,1212,2018-03-29,CGINS-FLORTD-01212__20180329.csv,5.62,0.28639231863102005,44.0,0.0703,0.11314959559865519,53.0,0.012,49.0,2.309e-06
CGINS,FLORTD,BBFL2W,1212,2021-12-23,CGINS-FLORTD-01212__20211223.csv,5.62,0.7582129413718173,48.0,0.0906,0.3860607997841709,51.0,0.0116,49.0,2.21e-06
CGINS,FLORTD,BBFL2W,1212,2024-07-30,CGINS-FLORTD-01212__20240730.csv,1.0,1.0,37.0,0.09021,0.09021,49.0,0.01209,47.0,1.832e-06
CGINS,FLORTD,BBFL2W,1213,2014-06-25,CGINS-FLORTD-01213__20140625.csv,5.62,0.22169493911230448,45.0,0.0908,0.11313004064925254,49.0,0.0121,50.0,1.83e-06
CGINS,FLORTD,BBFL2W,1213,2017-01-05,CGINS-FLORTD-01213__20170105.csv,5.62,0.28639231863102005,46.0,0.0787,0.12666960417658837,44.0,0.0119,49.0,2.04e-06
CGINS,FLORTD,BBFL2W,1213,2018-07-31,CGINS-FLORTD-01213__20180731.csv,5.62,0.28639231863102005,46.0,0.0739,0.11894388498919797,49.0,0.012,50.0,2.478e-06
CGINS,FLORTD,BBFL2W,1213,2020-11-12,CGINS-FLORTD-01213__20201112.csv,5.62,0.7582129413718173,46.0,0.0909,0.3873391468033239,46.0,0.0118,47.0,2.013e-06
CGINS,FLORTD,BBFL2W,1213,2023-11-28,CGINS-FLORTD-01213__20231128.csv,1.0,1.0,47.0,0.09067,0.09067,52.0,0.01207,53.175,1.726e-06
CGINS,FLORTD,BBFL2W,1214,2014-06-25,CGINS-FLORTD-01214__20140625.csv,5.62,0.22169493911230448,43.0,0.0908,0.11313004064925254,52.0,0.0121,51.0,1.851e-06
CGINS,FLORTD,BBFL2W,1214,2016-06-22,CGINS-FLORTD-01214__20160622.csv,5.62,0.28639231863102005,45.0,0.0924,0.14872009435726513,53.0,0.0122,51.0,2.109e-06
CGINS,FLORTD,BBFL2W,1214,2018-08-01,CGINS-FLORTD-01214__20180801.csv,5.62,0.28639231863102005,44.0,0.0843,0.13568294322854385,52.0,0.0122,50.0,2.268e-06
CGINS,FLORTD,BBFL2W,1214,2020-01-29,CGINS-FLORTD-01214__20200129.csv,5.62,0.4457537913526475,43.0,0.0682,0.17085029616480815,49.0,0.0115,48.0,2.166e-06
CGINS,FLORTD,BBFL2W,1214,2021-07-06,CGINS-FLORTD-01214__20210706.csv,5.62,0.7582129413718173,42.0,0.0621,0.26461783296464697,51.0,0.0121,50.0,2.35e-06
CGINS,FLORTD,BBFL2W,1214,2023-10-30,CGINS-FLORTD-01214__20231030.csv,1.0,1.0,34.0,0.09077,0.09077,50.0,0.0121,50.0,1.982e-06
CGINS,FLORTD,BBFL2W,1215,2014-08-12,CGINS-FLORTD-01215__20140812.csv,5.62,0.22169493911230448,45.0,0.0906,0.11288085553769028,52.0,0.0121,51.0,1.87e-06
CGINS,FLORTD,BBFL2W,1215,2016-05-12,CGINS-FLORTD-01215__20160512.csv,5.62,0.28639231863102005,47.0,0.0784,0.12618674672737648,50.0,0.0113,49.0,1.887e-06
CGINS,FLORTD,BBFL2W,1215,2018-08-30,CGINS-FLORTD-01215__20180830.csv,5.62,0.28639231863102005,48.0,0.0703,0.11314959559865519,51.0,0.0099,52.0,1.955e-06
CGINS,FLORTD,BBFL2W,1215,2021-07-06,CGINS-FLORTD-01215__20210706.csv,5.62,0.7582129413718173,45.0,0.0552,0.23521585152413063,52.0,0.0104,50.0,2.217e-06
CGINS,FLORTD,BBFL2W,1215,2023-11-06,CGINS-FLORTD-01215__20231106.csv,1.0,1.0,47.0,0.08983,0.08983,42.0,0.01207,46.0,1.874e-06
CGINS,FLORTD,BBFL2W,1216,2014-08-12,CGINS-FLORTD-01216__20140812.csv,5.62,0.22169493911230448,42.0,0.0905,0.11275626298190919,48.0,0.0121,48.0,1.929e-06
CGINS,FLORTD,BBFL2W,1216,2016-09-29,CGINS-FLORTD-01216__20160929.csv,5.62,0.28639231863102005,51.0,0.0796,0.12811817652422408,46.0,0.0114,49.0,1.864e-06
CGINS,FLORTD,BBFL2W,1216,2017-12-29,CGINS-FLORTD-01216__20171229.csv,5.62,0.28639231863102005,46.0,0.067,0.1078381636573243,50.0,0.0116,51.0,2.154e-06
CGINS,FLORTD,BBFL2W,1216,2020-01-16,CGINS-FLORTD-01216__20200116.csv,5.62,0.4457537913526475,50.0,0.0668,0.1673431053344455,55.0,0.0113,51.0,2.229e-06
CGINS,FLORTD,BBFL2W,1216,2021-07-08,CGINS-FLORTD-01216__20210708.csv,5.62,0.7582129413718173,46.0,0.0894,0.3809474117075594,45.0,0.0123,46.0,2.211e-06
CGINS,FLORTD,BBFL2W,1216,2023-11-13,CGINS-FLORTD-01216__20231113.csv,1.0,1.0,50.0,0.09083,0.09083,50.0,0.01259,53.275,1.755e-06
CGINS,FLORTD,BBFL2W,1217,2014-08-12,CGINS-FLORTD-01217__20140812.csv,5.62,0.22169493911230448,43.0,0.0909,0.11325463320503365,51.0,0.0121,45.0,1.842e-06
CGINS,FLORTD,BBFL2W,1217,2016-05-25,CGINS-FLORTD-01217__20160525.csv,5.62,0.28639231863102005,49.0,0.0778,0.12522103182895267,53.0,0.0124,40.0,1.812e-06
CGINS,FLORTD,BBFL2W,1217,2020-01-17,CGINS-FLORTD-01217__20200117.csv,5.62,0.4457537913526475,54.0,0.0619,0.1550679374281763,50.0,0.0109,42.0,2.335e-06
CGINS,FLORTD,BBFL2W,1217,2022-09-26,CGINS-FLORTD-01217__20220926.csv,5.62,0.7582129413718173,49.0,0.08812,0.3754931310925071,50.0,0.01155,47.0,1.826e-06
CGINS,FLORTD,BBFL2W,1218,2014-08-12,CGINS-FLORTD-01218__20140812.csv,5.62,0.22169493911230448,46.0,0.0908,0.11313004064925254,50.0,0.0121,50.0,1.892e-06
CGINS,FLORTD,BBFL2W,1218,2016-05-18,CGINS-FLORTD-01218__20160518.csv,5.62,0.28639231863102005,45.0,0.0931,0.1498467617387596,48.0,0.0121,48.0,1.994e-06
CGINS,FLORTD,BBFL2W,1218,2020-01-17,CGINS-FLORTD-01218__20200117.csv,5.62,0.4457537913526475,49.0,0.0991,0.24825900806352616,52.0,0.0112,51.0,2.573e-06
CGINS,FLORTD,BBFL2W,1218,2022-01-13,CGINS-FLORTD-01218__20220113.csv,5.62,0.7582129413718173,50.0,0.0727,0.3097860943080489,55.0,0.011,56.0,1.863e-06
CGINS,FLORTD,BBFL2W,1219,2014-08-12,CGINS-FLORTD-01219__20140812.csv,5.62,0.22169493911230448,45.0,0.0905,0.11275626298190919,56.0,0.0122,49.0,1.854e-06
CGINS,FLORTD,BBFL2W,1219,2016-05-16,CGINS-FLORTD-01219__20160516.csv,5.62,0.28639231863102005,50.0,0.0784,0.12618674672737648,58.0,0.0111,70.0,1.981e-06
CGINS,FLORTD,BBFL2W,1219,2018-08-30,CGINS-FLORTD-01219__20180830.csv,5.62,0.28639231863102005,46.0,0.0698,0.11234483318330203,56.0,0.0102,49.0,1.918e-06
CGINS,FLORTD,BBFL2W,1219,2021-01-27,CGINS-FLORTD-01219__20210127.csv,5.62,0.7582129413718173,48.0,0.0907,0.3864869154572219,51.0,0.0123,43.0,1.919e-06
CGINS,FLORTD,BBFL2W,1221,2014-08-19,CGINS-FLORTD-01221__20140819.csv,5.62,0.22169493911230448,43.0,0.0906,0.11288085553769028,53.0,0.0122,51.0,1.885e-06
CGINS,FLORTD,BBFL2W,1221,2015-10-08,CGINS-FLORTD-01221__20151008.csv,5.62,0.28639231863102005,46.0,0.0942,0.15161723905253657,51.0,0.0119,50.0,1.888e-06
CGINS,FLORTD,BBFL2W,1221,2016-05-25,CGINS-FLORTD-01221__20160525.csv,5.62,0.28639231863102005,50.0,0.0797,0.1282791290072947,55.0,0.011,51.0,2.04e-06
CGINS,FLORTD,BBFL2W,1221,2018-06-27,CGINS-FLORTD-01221__20180627.csv,5.62,0.28639231863102005,45.0,0.0722,0.11620769277699722,56.0,0.0115,53.0,2.17e-06
CGINS,FLORTD,BBFL2W,1221,2021-12-23,CGINS-FLORTD-01221__20211223.csv,5.62,0.7582129413718173,49.0,0.0906,0.3860607997841709,51.0,0.0118,51.0,2.136e-06
CGINS,FLORTD,BBFL2W,1221,2025-02-05,CGINS-FLORTD-01221__20250205.csv,1.0,1.0,47.0,0.09029,0.09029,49.0,0.01198,47.63043478,1.824e-06
CGINS,FLORTD,BBFL2W,1222,2014-08-19,CGINS-FLORTD-01222__20140819.csv,5.62,0.22169493911230448,44.0,0.0904,0.11263167042612805,47.0,0.0121,64.0,1.953e-06
CGINS,FLORTD,BBFL2W,1222,2016-01-12,CGINS-FLORTD-01222__20160112.csv,5.62,0.28639231863102005,43.0,0.0797,0.1282791290072947,49.0,0.0119,66.0,1.948e-06
CGINS,FLORTD,BBFL2W,1222,2017-01-05,CGINS-FLORTD-01222__20170105.csv,5.62,0.28639231863102005,47.0,0.0792,0.12747436659194156,49.0,0.0119,64.0,2.094e-06
CGINS,FLORTD,BBFL2W,1290,2015-05-28,CGINS-FLORTD-01290__20150528.csv,5.62,0.22169493911230448,44.0,0.0903,0.11250707787034694,46.0,0.0121,49.0,1.818e-06
CGINS,FLORTD,BBFL2W,1290,2016-11-30,CGINS-FLORTD-01290__20161130.csv,5.62,0.28639231863102005,47.0,0.0868,0.13970675530530968,49.0,0.013,51.0,1.926e-06
CGINS,FLORTD,BBFL2W,1290,2018-01-17,CGINS-FLORTD-01290__20180117.csv,5.62,0.28639231863102005,46.0,0.082,0.13198103611791928,49.0,0.0127,50.0,2.07e-06
CGINS,FLORTD,BBFL2W,1290,2018-12-10,CGINS-FLORTD-01290__20181210.csv,5.62,0.28639231863102005,50.0,0.0808,0.13004960632107168,53.0,0.0126,50.0,2.243e-06
CGINS,FLORTD,BBFL2W,1290,2020-01-09,CGINS-FLORTD-01290__20200109.csv,5.62,0.4457537913526475,46.0,0.0776,0.1943985774543858,50.0,0.0115,51.0,2.386e-06
CGINS,FLORTD,BBFL2W,1290,2021-06-11,CGINS-FLORTD-01290__20210611.csv,5.62,0.7582129413718173,47.0,0.0901,0.38393022141891614,45.0,0.0121,48.0,2.047e-06
CGINS,FLORTD,BBFL2W,1290,2022-05-24,CGINS-FLORTD-01290__20220524.csv,5.62,0.7582129413718173,49.0,0.0762,0.3247001428648325,46.0,0.01205,49.0,2.031e-06
CGINS,FLORTD,BBFL2W,1290,2023-07-24,CGINS-FLORTD-01290__20230724.csv,1.0,1.0,47.0,0.09138,0.09138,46.0,0.01207,49.225,1.773e-06
CGINS,FLORTD,BBFL2W,1290,2024-05-23,CGINS-FLORTD-01290__20240523.csv,1.0,1.0,44.0,0.09055,0.09055,47.0,0.01207,48.0,1.834e-06
CGINS,FLORTD,BBFL2W,1291,2015-05-29,CGINS-FLORTD-01291__20150529.csv,5.62,0.22169493911230448,45.0,0.0907,0.11300544809347142,48.0,0.0121,48.0,1.839e-06
CGINS,FLORTD,BBFL2W,1291,2016-06-22,CGINS-FLORTD-01291__20160622.csv,5.62,0.28639231863102005,47.0,0.0912,0.14678866456041753,52.0,0.0124,50.0,1.91e-06
CGINS,FLORTD,BBFL2W,1291,2017-06-16,CGINS-FLORTD-01291__20170616.csv,5.62,0.28639231863102005,46.0,0.0835,0.13439532336397877,49.0,0.0119,48.0,2.213e-06
CGINS,FLORTD,BBFL2W,1291,2018-08-03,CGINS-FLORTD-01291__20180803.csv,5.62,0.28639231863102005,50.0,0.0899,0.1446962822804993,53.0,0.011,49.0,2.086e-06
CGINS,FLORTD,BBFL2W,1291,2019-07-09,CGINS-FLORTD-01291__20190709.csv,5.62,0.4457537913526475,43.0,0.0795,0.19915833643844938,50.0,0.012,48.0,2.198e-06
CGINS,FLORTD,BBFL2W,1291,2020-08-20,CGINS-FLORTD-01291__20200820.csv,5.62,0.7582129413718173,44.0,0.0745,0.3174561764229662,45.0,0.0126,45.0,2.086e-06
CGINS,FLORTD,BBFL2W,1291,2021-10-27,CGINS-FLORTD-01291__20211027.csv,5.62,0.7582129413718173,46.0,0.0589,0.25098213142701625,49.0,0.0123,48.0,2.323e-06
CGINS,FLORTD,BBFL2W,1291,2022-11-08,CGINS-FLORTD-01291__20221108.csv,5.62,0.7582129413718173,49.0,0.09011,0.38397283298622126,52.0,0.01351,51.0,2.026e-06
CGINS,FLORTD,BBFL2W,1291,2024-01-22,CGINS-FLORTD-01291__20240122.csv,1.0,1.0,48.0,0.09066,0.09066,49.0,0.0121,48.2,1.87e-06
CGINS,FLORTD,BBFL2W,1291,2025-01-16,CGINS-FLORTD-01291__20250116.csv,1.0,1.0,48.0,0.0906,0.0906,53.0,0.01212,53.625,1.873e-06
CGINS,FLORTD,BBFL2W,1295,2015-04-30,CGINS-FLORTD-01295__20150430.csv,5.62,0.22169493911230448,46.0,0.0905,0.11275626298190919,56.0,0.0122,41.0,1.757e-06
CGINS,FLORTD,BBFL2W,1295,2016-10-13,CGINS-FLORTD-01295__20161013.csv,5.62,0.28639231863102005,47.0,0.0839,0.13503913329626133,55.0,0.012,50.0,1.907e-06
CGINS,FLORTD,BBFL2W,1295,2017-12-29,CGINS-FLORTD-01295__20171229.csv,5.62,0.28639231863102005,47.0,0.0735,0.11830007505691545,55.0,0.0129,49.0,2.132e-06
CGINS,FLORTD,BBFL2W,1295,2022-09-09,CGINS-FLORTD-01295__20220909.csv,5.62,0.7582129413718173,48.0,0.09062,0.3861460229187812,55.0,0.01218,52.0,1.826e-06
CGINS,FLORTD,BBFL2W,1296,2015-04-30,CGINS-FLORTD-01296__20150430.csv,5.62,0.22169493911230448,46.0,0.0906,0.11288085553769028,51.0,0.0121,57.0,1.819e-06
CGINS,FLORTD,BBFL2W,1296,2016-10-14,CGINS-FLORTD-01296__20161014.csv,5.62,0.28639231863102005,47.0,0.1,0.16095248307063328,51.0,0.0128,58.0,1.91e-06
CGINS,FLORTD,BBFL2W,1298,2015-05-12,CGINS-FLORTD-01298__20150512.csv,5.62,0.22169493911230448,43.0,0.0908,0.11313004064925254,46.0,0.0121,46.0,1.77e-06
CGINS,FLORTD,BBFL2W,1298,2017-01-10,CGINS-FLORTD-01298__20170110.csv,5.62,0.28639231863102005,43.0,0.0808,0.13004960632107168,49.0,0.0123,45.0,1.79e-06
CGINS,FLORTD,BBFL2W,1298,2024-01-18,CGINS-FLORTD-01298__20240118.csv,1.0,1.0,45.0,0.09072,0.09072,47.0,0.01208,44.5,1.809e-06
CGINS,FLORTD,BBFL2W,1299,2015-05-12,CGINS-FLORTD-01299__20150512.csv,5.62,0.22169493911230448,44.0,0.0906,0.11288085553769028,50.0,0.0121,50.0,1.785e-06
CGINS,FLORTD,BBFL2W,1299,2017-01-10,CGINS-FLORTD-01299__20170110.csv,5.62,0.28639231863102005,45.0,0.0776,0.12489912686281142,49.0,0.0118,50.0,1.808e-06
CGINS,FLORTD,BBFL2W,1299,2018-09-28,CGINS-FLORTD-01299__20180928.csv,5.62,0.28639231863102005,49.0,0.0724,0.1165295977431385,54.0,0.0124,49.0,2.001e-06
CGINS,FLORTD,BBFL2W,1299,2021-02-12,CGINS-FLORTD-01299__20210212.csv,5.62,0.7582129413718173,43.0,0.0521,0.22200626565955084,48.0,0.0123,48.0,2.201e-06
CGINS,FLORTD,BBFL2W,1299,2022-09-13,CGINS-FLORTD-01299__20220913.csv,5.62,0.7582129413718173,51.0,0.09139,0.3894271136012735,50.0,0.01208,51.0,1.837e-06
CGINS,FLORTD,BBFL2W,1299,2025-02-03,CGINS-FLORTD-01299__20250203.csv,1.0,1.0,48.0,0.09074,0.09074,48.0,0.007254,47.575,1.784e-06
CGINS,FLORTD,BBFL2W,1300,2015-05-14,CGINS-FLORTD-01300__20150514.csv,5.62,0.22169493911230448,45.0,0.0909,0.11325463320503365,51.0,0.0122,51.0,1.829e-06
CGINS,FLORTD,BBFL2W,1300,2017-05-03,CGINS-FLORTD-01300__20170503.csv,5.62,0.28639231863102005,45.0,0.0753,0.12119721975218686,52.0,0.0117,50.0,1.921e-06
CGINS,FLORTD,BBFL2W,1300,2020-01-16,CGINS-FLORTD-01300__20200116.csv,5.62,0.4457537913526475,50.0,0.0759,0.1901398457318026,61.0,0.0119,52.0,1.907e-06
CGINS,FLORTD,BBFL2W,1300,2024-01-08,CGINS-FLORTD-01300__20240108.csv,1.0,1.0,43.0,0.09058,0.09058,59.0,0.01221,60.025,1.914e-06
CGINS,FLORTD,BBFL2W,1301,2015-05-14,CGINS-FLORTD-01301__20150514.csv,5.62,0.22169493911230448,52.0,0.0914,0.11387759598393922,53.0,0.0121,53.0,1.821e-06
CGINS,FLORTD,BBFL2W,1301,2017-05-05,CGINS-FLORTD-01301__20170505.csv,5.62,0.28639231863102005,53.0,0.0795,0.12795722404115345,50.0,0.0121,53.0,2.029e-06
CGINS,FLORTD,BBFL2W,1301,2020-01-17,CGINS-FLORTD-01301__20200117.csv,5.62,0.4457537913526475,57.0,0.0773,0.19364703656216523,53.0,0.0114,55.0,2.22e-06
CGINS,FLORTD,BBFL2W,1301,2024-01-05,CGINS-FLORTD-01301__20240105.csv,1.0,1.0,46.0,0.0907,0.0907,56.0,0.122,50.0,1.917e-06
CGINS,FLORTD,BBFL2W,1302,2015-05-14,CGINS-FLORTD-01302__20150514.csv,5.62,0.22169493911230448,44.0,0.0907,0.11300544809347142,52.0,0.0121,54.0,1.819e-06
CGINS,FLORTD,BBFL2W,1302,2016-07-19,CGINS-FLORTD-01302__20160719.csv,5.62,0.28639231863102005,44.0,0.0882,0.14196009006829854,49.0,0.012,51.0,1.926e-06
CGINS,FLORTD,BBFL2W,1302,2017-06-02,CGINS-FLORTD-01302__20170602.csv,5.62,0.28639231863102005,49.0,0.0733,0.1179781700907742,46.0,0.0116,51.0,2.034e-06
CGINS,FLORTD,BBFL2W,1302,2018-08-03,CGINS-FLORTD-01302__20180803.csv,5.62,0.28639231863102005,48.0,0.0709,0.114115310497079,56.0,0.0099,53.0,1.943e-06
CGINS,FLORTD,BBFL2W,1302,2019-07-15,CGINS-FLORTD-01302__20190715.csv,5.62,0.4457537913526475,45.0,0.0604,0.1513102329670735,54.0,0.012,54.0,2.133e-06
CGINS,FLORTD,BBFL2W,1302,2020-04-21,CGINS-FLORTD-01302__20200421.csv,5.62,0.7582129413718173,43.0,0.0602,0.2565216351766787,49.0,0.0106,52.0,2.107e-06
CGINS,FLORTD,BBFL2W,1302,2021-11-02,CGINS-FLORTD-01302__20211102.csv,5.62,0.7582129413718173,43.0,0.0473,0.2015527133531047,41.0,0.0104,51.0,2.15e-06
CGINS,FLORTD,BBFL2W,1302,2022-11-08,CGINS-FLORTD-01302__20221108.csv,5.62,0.7582129413718173,48.0,0.09222,0.3929638736875965,54.0,0.01217,54.0,1.988e-06
CGINS,FLORTD,BBFL2W,1302,2024-01-25,CGINS-FLORTD-01302__20240125.csv,1.0,1.0,50.0,0.09084,0.09084,50.0,0.01212,50.1,1.855e-06
CGINS,FLORTD,BBFL2W,1302,2025-01-08,CGINS-FLORTD-01302__20250108.csv,1.0,1.0,48.0,0.09059,0.09059,46.0,0.01211,47.5,1.982e-06
CGINS,FLORTD,BBFL2W,1303,2015-05-29,CGINS-FLORTD-01303__20150529.csv,5.62,0.22169493911230448,46.0,0.0906,0.11288085553769028,51.0,0.0121,50.0,1.85e-06
CGINS,FLORTD,BBFL2W,1303,2016-07-19,CGINS-FLORTD-01303__20160719.csv,5.62,0.28639231863102005,46.0,0.0863,0.1389019928899565,51.0,0.0124,52.0,1.934e-06
CGINS,FLORTD,BBFL2W,1303,2017-06-02,CGINS-FLORTD-01303__20170602.csv,5.62,0.28639231863102005,46.0,0.0747,0.12023150485376306,50.0,0.0118,51.0,2.129e-06
CGINS,FLORTD,BBFL2W,1303,2018-08-02,CGINS-FLORTD-01303__20180802.csv,5.62,0.28639231863102005,50.0,0.0809,0.1302105588041423,56.0,0.0105,83.0,1.951e-06
CGINS,FLORTD,BBFL2W,1303,2019-07-09,CGINS-FLORTD-01303__20190709.csv,5.62,0.4457537913526475,45.0,0.0681,0.17059978253406793,52.0,0.0117,51.0,2.143e-06
CGINS,FLORTD,BBFL2W,1303,2020-10-29,CGINS-FLORTD-01303__20201029.csv,5.62,0.7582129413718173,47.0,0.0637,0.2714356837334624,53.0,0.0114,52.0,2.035e-06
CGINS,FLORTD,BBFL2W,1303,2021-11-02,CGINS-FLORTD-01303__20211102.csv,5.62,0.7582129413718173,46.0,0.0561,0.2390508925815893,50.0,0.0118,55.0,2.348e-06
CGINS,FLORTD,BBFL2W,1303,2022-11-07,CGINS-FLORTD-01303__20221107.csv,5.62,0.7582129413718173,49.0,0.09163,0.39044979121659584,56.0,0.0112,60.0,1.843e-06
CGINS,FLORTD,BBFL2W,1303,2024-01-23,CGINS-FLORTD-01303__20240123.csv,1.0,1.0,48.0,0.09079,0.09079,49.0,0.01205,59.9,1.847e-06
CGINS,FLORTD,BBFL2W,1303,2025-01-10,CGINS-FLORTD-01303__20250110.csv,1.0,1.0,52.0,0.09105,0.09105,52.0,0.01212,42.675,1.872e-06
CGINS,FLORTD,BBFL2W,1317,2015-07-10,CGINS-FLORTD-01317__20150710.csv,5.62,0.28639231863102005,43.0,0.0921,0.14823723690805324,51.0,0.0121,50.0,1.839e-06
CGINS,FLORTD,BBFL2W,1317,2017-03-29,CGINS-FLORTD-01317__20170329.csv,5.62,0.28639231863102005,45.0,0.0758,0.12200198216754003,50.0,0.0123,51.0,2.061e-06
CGINS,FLORTD,BBFL2W,1317,2024-01-05,CGINS-FLORTD-01317__20240105.csv,1.0,1.0,49.0,0.09067,0.09067,56.0,0.01206,48.65,1.9e-06
CGINS,FLORTD,BBFL2W,1318,2015-07-10,CGINS-FLORTD-01318__20150710.csv,5.62,0.28639231863102005,45.0,0.0901,0.14501818724664056,51.0,0.0121,51.0,1.861e-06
CGINS,FLORTD,BBFL2W,1318,2017-03-29,CGINS-FLORTD-01318__20170329.csv,5.62,0.28639231863102005,46.0,0.0861,0.13858008792381524,49.0,0.012,50.0,2.129e-06
CGINS,FLORTD,BBFL2W,1318,2018-09-28,CGINS-FLORTD-01318__20180928.csv,5.62,0.28639231863102005,50.0,0.0807,0.12988865383800105,55.0,0.0117,51.0,2.163e-06
CGINS,FLORTD,BBFL2W,1318,2021-01-22,CGINS-FLORTD-01318__20210122.csv,5.62,0.7582129413718173,43.0,0.0902,0.38435633709196715,46.0,0.0106,48.0,2.405e-06
CGINS,FLORTD,BBFL2W,1318,2022-09-13,CGINS-FLORTD-01318__20220913.csv,5.62,0.7582129413718173,50.0,0.09121,0.38866010538978185,52.0,0.01215,62.0,1.846e-06
CGINS,FLORTD,BBFL2W,1318,2025-02-21,CGINS-FLORTD-01318__20250221.csv,1.0,1.0,59.5,0.09179,0.09179,56.54,0.01275,59.5,1.848e-06
